VotersAmount,WantedMeanIQ,HackMode,ForcedWrongVotersPercentage,NaiveCrowdIQ,FactorCrowdIQ
100,0.51,ForceRandom,0.74,0.523,0.578
100,0.51,ForceRandom,0.75,0.52,0.577
100,0.51,ForceRandom,0.76,0.519,0.574
100,0.51,ForceRandom,0.77,0.52,0.568
100,0.51,ForceRandom,0.78,0.518,0.566
100,0.51,ForceRandom,0.79,0.517,0.564
100,0.51,ForceRandom,0.8,0.516,0.562
100,0.51,ForceRandom,0.81,0.515,0.559
100,0.51,ForceRandom,0.82,0.514,0.556
100,0.51,ForceRandom,0.83,0.516,0.553
100,0.51,ForceRandom,0.84,0.513,0.549
100,0.51,ForceRandom,0.85,0.512,0.545
100,0.51,ForceRandom,0.86,0.512,0.541
100,0.51,ForceRandom,0.87,0.511,0.54
100,0.51,ForceRandom,0.88,0.509,0.535
100,0.51,ForceRandom,0.89,0.508,0.533
100,0.51,ForceRandom,0.9,0.508,0.53
100,0.51,ForceRandom,0.91,0.508,0.527
100,0.51,ForceRandom,0.92,0.506,0.526
100,0.51,ForceRandom,0.93,0.504,0.522
100,0.51,ForceRandom,0.94,0.505,0.517
100,0.51,ForceRandom,0.95,0.504,0.516
100,0.51,ForceRandom,0.96,0.502,0.511
100,0.51,ForceRandom,0.97,0.503,0.509
100,0.51,ForceRandom,0.98,0.502,0.505
100,0.51,ForceRandom,0.99,0.503,0.503
100,0.51,ForceRandom,1,0.5,0.5
100,0.51,ForceWrong,0,0.579,0.781
100,0.51,ForceWrong,0.01,0.539,0.778
100,0.51,ForceWrong,0.02,0.498,0.776
100,0.51,ForceWrong,0.03,0.458,0.775
100,0.51,ForceWrong,0.04,0.416,0.771
100,0.51,ForceWrong,0.05,0.376,0.768
100,0.51,ForceWrong,0.06,0.338,0.766
100,0.51,ForceWrong,0.07,0.301,0.765
100,0.51,ForceWrong,0.08,0.262,0.763
100,0.51,ForceWrong,0.09,0.229,0.76
100,0.51,ForceWrong,0.1,0.195,0.758
100,0.51,ForceWrong,0.11,0.166,0.754
100,0.51,ForceWrong,0.12,0.14,0.752
100,0.51,ForceWrong,0.13,0.115,0.75
100,0.51,ForceWrong,0.14,0.094,0.747
100,0.51,ForceWrong,0.15,0.074,0.745
100,0.51,ForceWrong,0.16,0.06,0.746
100,0.51,ForceWrong,0.17,0.048,0.742
100,0.51,ForceWrong,0.18,0.036,0.737
100,0.51,ForceWrong,0.19,0.028,0.736
100,0.51,ForceWrong,0.2,0.021,0.734
100,0.51,ForceWrong,0.21,0.014,0.732
100,0.51,ForceWrong,0.22,0.01,0.731
100,0.51,ForceWrong,0.23,0.007,0.726
100,0.51,ForceWrong,0.24,0.005,0.726
100,0.51,ForceWrong,0.25,0.004,0.723
100,0.51,ForceWrong,0.26,0.003,0.722
100,0.51,ForceWrong,0.27,0.001,0.717
100,0.51,ForceWrong,0.28,0.002,0.716
100,0.51,ForceWrong,0.29,0,0.713
100,0.51,ForceWrong,0.3,0,0.711
100,0.51,ForceWrong,0.31,0,0.708
100,0.51,ForceWrong,0.32,0,0.708
100,0.51,ForceWrong,0.33,0,0.705
100,0.51,ForceWrong,0.34,0,0.702
100,0.51,ForceWrong,0.35,0,0.701
100,0.51,ForceWrong,0.36,0,0.699
100,0.51,ForceWrong,0.37,0,0.696
100,0.51,ForceWrong,0.38,0,0.692
100,0.51,ForceWrong,0.39,0,0.692
100,0.51,ForceWrong,0.4,0,0.69
100,0.51,ForceWrong,0.41,0,0.687
100,0.51,ForceWrong,0.42,0,0.686
100,0.51,ForceWrong,0.43,0,0.685
100,0.51,ForceWrong,0.44,0,0.681
100,0.51,ForceWrong,0.45,0,0.677
100,0.51,ForceWrong,0.46,0,0.675
100,0.51,ForceWrong,0.47,0,0.674
100,0.51,ForceWrong,0.48,0,0.672
100,0.51,ForceWrong,0.49,0,0.668
100,0.51,ForceWrong,0.5,0,0.667
100,0.51,ForceWrong,0.51,0,0.663
100,0.51,ForceWrong,0.52,0,0.661
100,0.51,ForceWrong,0.53,0,0.661
100,0.51,ForceWrong,0.54,0,0.658
100,0.51,ForceWrong,0.55,0,0.655
100,0.51,ForceWrong,0.56,0,0.653
100,0.51,ForceWrong,0.57,0,0.651
100,0.51,ForceWrong,0.58,0,0.65
100,0.51,ForceWrong,0.59,0,0.646
100,0.51,ForceWrong,0.6,0,0.645
100,0.51,ForceWrong,0.61,0,0.642
100,0.51,ForceWrong,0.62,0,0.639
100,0.51,ForceWrong,0.63,0,0.637
100,0.51,ForceWrong,0.64,0,0.635
100,0.51,ForceWrong,0.65,0,0.631
100,0.51,ForceWrong,0.66,0,0.627
100,0.51,ForceWrong,0.67,0,0.626
100,0.51,ForceWrong,0.68,0,0.626
100,0.51,ForceWrong,0.69,0,0.625
100,0.51,ForceWrong,0.7,0,0.62
100,0.51,ForceWrong,0.71,0,0.619
100,0.51,ForceWrong,0.72,0,0.615
100,0.51,ForceWrong,0.73,0,0.612
100,0.51,ForceWrong,0.74,0,0.61
100,0.51,ForceWrong,0.75,0,0.607
100,0.51,ForceWrong,0.76,0,0.603
100,0.51,ForceWrong,0.77,0,0.6
100,0.51,ForceWrong,0.78,0,0.6
100,0.51,ForceWrong,0.79,0,0.596
100,0.51,ForceWrong,0.8,0,0.592
100,0.51,ForceWrong,0.81,0,0.59
100,0.51,ForceWrong,0.82,0,0.589
100,0.51,ForceWrong,0.83,0,0.587
100,0.51,ForceWrong,0.84,0,0.582
100,0.51,ForceWrong,0.85,0,0.577
100,0.51,ForceWrong,0.86,0,0.574
100,0.51,ForceWrong,0.87,0,0.573
100,0.51,ForceWrong,0.88,0,0.569
100,0.51,ForceWrong,0.89,0,0.566
100,0.51,ForceWrong,0.9,0,0.561
100,0.51,ForceWrong,0.91,0,0.557
100,0.51,ForceWrong,0.92,0,0.554
100,0.51,ForceWrong,0.93,0,0.551
100,0.51,ForceWrong,0.94,0,0.544
100,0.51,ForceWrong,0.95,0,0.538
100,0.51,ForceWrong,0.96,0,0.533
100,0.51,ForceWrong,0.97,0,0.527
100,0.51,ForceWrong,0.98,0,0.518
100,0.51,ForceWrong,0.99,0,0.506
100,0.51,ForceWrong,1,0,0.486
100,0.6,ForceRandom,0,0.977,0.788
100,0.6,ForceRandom,0.01,0.978,0.783
100,0.6,ForceRandom,0.02,0.975,0.784
100,0.6,ForceRandom,0.03,0.975,0.781
100,0.6,ForceRandom,0.04,0.971,0.777
100,0.6,ForceRandom,0.05,0.971,0.775
100,0.6,ForceRandom,0.06,0.971,0.77
100,0.6,ForceRandom,0.07,0.968,0.768
100,0.6,ForceRandom,0.08,0.968,0.768
100,0.6,ForceRandom,0.09,0.966,0.765
100,0.6,ForceRandom,0.1,0.964,0.763
100,0.6,ForceRandom,0.11,0.964,0.759
100,0.6,ForceRandom,0.12,0.96,0.757
100,0.6,ForceRandom,0.13,0.959,0.755
100,0.6,ForceRandom,0.14,0.958,0.753
100,0.6,ForceRandom,0.15,0.955,0.749
100,0.6,ForceRandom,0.16,0.955,0.747
100,0.6,ForceRandom,0.17,0.95,0.743
100,0.6,ForceRandom,0.18,0.949,0.74
100,0.6,ForceRandom,0.19,0.948,0.739
100,0.6,ForceRandom,0.2,0.945,0.737
100,0.6,ForceRandom,0.21,0.942,0.734
100,0.6,ForceRandom,0.22,0.939,0.731
100,0.6,ForceRandom,0.23,0.939,0.729
100,0.6,ForceRandom,0.24,0.935,0.725
100,0.6,ForceRandom,0.25,0.934,0.722
100,0.6,ForceRandom,0.26,0.931,0.722
100,0.6,ForceRandom,0.27,0.927,0.718
100,0.6,ForceRandom,0.28,0.924,0.714
100,0.6,ForceRandom,0.29,0.922,0.712
100,0.6,ForceRandom,0.3,0.917,0.711
100,0.6,ForceRandom,0.31,0.916,0.707
100,0.6,ForceRandom,0.32,0.914,0.705
100,0.6,ForceRandom,0.33,0.91,0.703
100,0.6,ForceRandom,0.34,0.904,0.699
100,0.6,ForceRandom,0.35,0.903,0.696
100,0.6,ForceRandom,0.36,0.9,0.693
100,0.6,ForceRandom,0.37,0.895,0.691
100,0.6,ForceRandom,0.38,0.893,0.687
100,0.6,ForceRandom,0.39,0.889,0.686
100,0.6,ForceRandom,0.4,0.882,0.683
100,0.6,ForceRandom,0.41,0.88,0.678
100,0.6,ForceRandom,0.42,0.876,0.675
100,0.6,ForceRandom,0.43,0.872,0.674
100,0.6,ForceRandom,0.44,0.868,0.67
100,0.6,ForceRandom,0.45,0.863,0.667
100,0.6,ForceRandom,0.46,0.86,0.664
100,0.6,ForceRandom,0.47,0.856,0.661
100,0.6,ForceRandom,0.48,0.851,0.659
100,0.6,ForceRandom,0.49,0.847,0.657
100,0.6,ForceRandom,0.5,0.841,0.652
100,0.6,ForceRandom,0.51,0.836,0.649
100,0.6,ForceRandom,0.52,0.831,0.646
100,0.6,ForceRandom,0.53,0.828,0.645
100,0.6,ForceRandom,0.54,0.823,0.641
100,0.6,ForceRandom,0.55,0.818,0.638
100,0.6,ForceRandom,0.56,0.81,0.635
100,0.6,ForceRandom,0.57,0.804,0.634
100,0.6,ForceRandom,0.58,0.798,0.63
100,0.6,ForceRandom,0.59,0.794,0.627
100,0.6,ForceRandom,0.6,0.789,0.624
100,0.6,ForceRandom,0.61,0.784,0.62
100,0.6,ForceRandom,0.62,0.777,0.617
100,0.6,ForceRandom,0.63,0.769,0.614
100,0.6,ForceRandom,0.64,0.764,0.611
100,0.6,ForceRandom,0.65,0.758,0.607
100,0.6,ForceRandom,0.66,0.752,0.606
100,0.6,ForceRandom,0.67,0.745,0.601
100,0.6,ForceRandom,0.68,0.739,0.599
100,0.6,ForceRandom,0.69,0.733,0.595
100,0.6,ForceRandom,0.7,0.727,0.594
100,0.6,ForceRandom,0.71,0.719,0.589
100,0.6,ForceRandom,0.72,0.713,0.586
100,0.6,ForceRandom,0.73,0.707,0.584
100,0.6,ForceRandom,0.74,0.699,0.582
100,0.6,ForceRandom,0.75,0.691,0.577
100,0.6,ForceRandom,0.76,0.683,0.573
100,0.6,ForceRandom,0.77,0.679,0.57
100,0.6,ForceRandom,0.78,0.669,0.568
100,0.6,ForceRandom,0.79,0.663,0.565
100,0.6,ForceRandom,0.8,0.656,0.563
100,0.6,ForceRandom,0.81,0.648,0.558
100,0.6,ForceRandom,0.82,0.642,0.554
100,0.6,ForceRandom,0.83,0.634,0.553
100,0.6,ForceRandom,0.84,0.626,0.551
100,0.6,ForceRandom,0.85,0.62,0.546
100,0.6,ForceRandom,0.86,0.61,0.544
100,0.6,ForceRandom,0.87,0.6,0.54
100,0.6,ForceRandom,0.88,0.593,0.537
100,0.6,ForceRandom,0.89,0.585,0.535
100,0.6,ForceRandom,0.9,0.579,0.532
100,0.6,ForceRandom,0.91,0.571,0.527
100,0.6,ForceRandom,0.92,0.563,0.525
100,0.6,ForceRandom,0.93,0.556,0.52
100,0.6,ForceRandom,0.94,0.547,0.519
100,0.6,ForceRandom,0.95,0.539,0.516
100,0.6,ForceRandom,0.96,0.532,0.513
100,0.6,ForceRandom,0.97,0.524,0.508
100,0.6,ForceRandom,0.98,0.515,0.507
100,0.6,ForceRandom,0.99,0.507,0.504
100,0.6,ForceRandom,1,0.501,0.502
100,0.6,ForceWrong,0,0.978,0.788
100,0.6,ForceWrong,0.01,0.972,0.786
100,0.6,ForceWrong,0.02,0.961,0.782
100,0.6,ForceWrong,0.03,0.954,0.779
100,0.6,ForceWrong,0.04,0.939,0.774
100,0.6,ForceWrong,0.05,0.925,0.773
100,0.6,ForceWrong,0.06,0.91,0.769
100,0.6,ForceWrong,0.07,0.885,0.766
100,0.6,ForceWrong,0.08,0.863,0.765
100,0.6,ForceWrong,0.09,0.836,0.761
100,0.6,ForceWrong,0.1,0.801,0.757
100,0.6,ForceWrong,0.11,0.767,0.756
100,0.6,ForceWrong,0.12,0.727,0.754
100,0.6,ForceWrong,0.13,0.686,0.752
100,0.6,ForceWrong,0.14,0.639,0.746
100,0.6,ForceWrong,0.15,0.589,0.746
100,0.6,ForceWrong,0.16,0.538,0.742
100,0.6,ForceWrong,0.17,0.485,0.74
100,0.6,ForceWrong,0.18,0.433,0.737
100,0.6,ForceWrong,0.19,0.379,0.733
100,0.6,ForceWrong,0.2,0.327,0.731
100,0.6,ForceWrong,0.21,0.279,0.728
100,0.6,ForceWrong,0.22,0.233,0.726
100,0.6,ForceWrong,0.23,0.19,0.722
100,0.6,ForceWrong,0.24,0.153,0.72
100,0.6,ForceWrong,0.25,0.12,0.716
100,0.6,ForceWrong,0.26,0.092,0.715
100,0.6,ForceWrong,0.27,0.069,0.714
100,0.6,ForceWrong,0.28,0.05,0.711
100,0.6,ForceWrong,0.29,0.037,0.707
100,0.6,ForceWrong,0.3,0.025,0.706
100,0.6,ForceWrong,0.31,0.017,0.703
100,0.6,ForceWrong,0.32,0.009,0.7
100,0.6,ForceWrong,0.33,0.006,0.698
100,0.6,ForceWrong,0.34,0.004,0.695
100,0.6,ForceWrong,0.35,0.003,0.693
100,0.6,ForceWrong,0.36,0,0.691
100,0.6,ForceWrong,0.37,0,0.688
100,0.6,ForceWrong,0.38,0,0.686
100,0.6,ForceWrong,0.39,0,0.683
100,0.6,ForceWrong,0.4,0,0.682
100,0.6,ForceWrong,0.41,0,0.679
100,0.6,ForceWrong,0.42,0,0.677
100,0.6,ForceWrong,0.43,0,0.674
100,0.6,ForceWrong,0.44,0,0.673
100,0.6,ForceWrong,0.45,0,0.669
100,0.6,ForceWrong,0.46,0,0.669
100,0.6,ForceWrong,0.47,0,0.666
100,0.6,ForceWrong,0.48,0,0.661
100,0.6,ForceWrong,0.49,0,0.659
100,0.6,ForceWrong,0.5,0,0.657
100,0.6,ForceWrong,0.51,0,0.653
100,0.6,ForceWrong,0.52,0,0.651
100,0.6,ForceWrong,0.53,0,0.651
100,0.6,ForceWrong,0.54,0,0.648
100,0.6,ForceWrong,0.55,0,0.645
100,0.6,ForceWrong,0.56,0,0.644
100,0.6,ForceWrong,0.57,0,0.64
100,0.6,ForceWrong,0.58,0,0.638
100,0.6,ForceWrong,0.59,0,0.637
100,0.6,ForceWrong,0.6,0,0.632
100,0.6,ForceWrong,0.61,0,0.629
100,0.6,ForceWrong,0.62,0,0.626
100,0.6,ForceWrong,0.63,0,0.625
100,0.6,ForceWrong,0.64,0,0.621
100,0.6,ForceWrong,0.65,0,0.619
100,0.6,ForceWrong,0.66,0,0.616
100,0.6,ForceWrong,0.67,0,0.614
100,0.6,ForceWrong,0.68,0,0.612
100,0.6,ForceWrong,0.69,0,0.61
100,0.6,ForceWrong,0.7,0,0.607
100,0.6,ForceWrong,0.71,0,0.603
100,0.6,ForceWrong,0.72,0,0.599
100,0.6,ForceWrong,0.73,0,0.597
100,0.6,ForceWrong,0.74,0,0.594
100,0.6,ForceWrong,0.75,0,0.592
100,0.6,ForceWrong,0.76,0,0.589
100,0.6,ForceWrong,0.77,0,0.585
100,0.6,ForceWrong,0.78,0,0.582
100,0.6,ForceWrong,0.79,0,0.58
100,0.6,ForceWrong,0.8,0,0.577
100,0.6,ForceWrong,0.81,0,0.572
100,0.6,ForceWrong,0.82,0,0.568
100,0.6,ForceWrong,0.83,0,0.566
100,0.6,ForceWrong,0.84,0,0.56
100,0.6,ForceWrong,0.85,0,0.56
100,0.6,ForceWrong,0.86,0,0.554
100,0.6,ForceWrong,0.87,0,0.55
100,0.6,ForceWrong,0.88,0,0.545
100,0.6,ForceWrong,0.89,0,0.542
100,0.6,ForceWrong,0.9,0,0.537
100,0.6,ForceWrong,0.91,0,0.531
100,0.6,ForceWrong,0.92,0,0.526
100,0.6,ForceWrong,0.93,0,0.518
100,0.6,ForceWrong,0.94,0,0.514
100,0.6,ForceWrong,0.95,0,0.504
100,0.6,ForceWrong,0.96,0,0.498
100,0.6,ForceWrong,0.97,0,0.486
100,0.6,ForceWrong,0.98,0,0.47
100,0.6,ForceWrong,0.99,0,0.447
100,0.6,ForceWrong,1,0,0.397
100,0.7,ForceRandom,0,1,0.821
100,0.7,ForceRandom,0.01,1,0.82
100,0.7,ForceRandom,0.02,1,0.815
100,0.7,ForceRandom,0.03,1,0.814
100,0.7,ForceRandom,0.04,1,0.81
100,0.7,ForceRandom,0.05,1,0.808
100,0.7,ForceRandom,0.06,1,0.803
100,0.7,ForceRandom,0.07,1,0.803
100,0.7,ForceRandom,0.08,1,0.8
100,0.7,ForceRandom,0.09,1,0.797
100,0.7,ForceRandom,0.1,1,0.793
100,0.7,ForceRandom,0.11,1,0.789
100,0.7,ForceRandom,0.12,1,0.787
100,0.7,ForceRandom,0.13,1,0.783
100,0.7,ForceRandom,0.14,0.999,0.781
100,0.7,ForceRandom,0.15,1,0.778
100,0.7,ForceRandom,0.16,1,0.774
100,0.7,ForceRandom,0.17,1,0.773
100,0.7,ForceRandom,0.18,1,0.769
100,0.7,ForceRandom,0.19,0.999,0.766
100,0.7,ForceRandom,0.2,1,0.763
100,0.7,ForceRandom,0.21,1,0.759
100,0.7,ForceRandom,0.22,0.998,0.755
100,0.7,ForceRandom,0.23,0.999,0.754
100,0.7,ForceRandom,0.24,0.999,0.75
100,0.7,ForceRandom,0.25,1,0.747
100,0.7,ForceRandom,0.26,1,0.745
100,0.7,ForceRandom,0.27,1,0.741
100,0.7,ForceRandom,0.28,0.998,0.74
100,0.7,ForceRandom,0.29,1,0.736
100,0.7,ForceRandom,0.3,0.998,0.732
100,0.7,ForceRandom,0.31,1,0.729
100,0.7,ForceRandom,0.32,0.998,0.727
100,0.7,ForceRandom,0.33,0.998,0.722
100,0.7,ForceRandom,0.34,1,0.72
100,0.7,ForceRandom,0.35,0.995,0.715
100,0.7,ForceRandom,0.36,0.994,0.713
100,0.7,ForceRandom,0.37,1,0.71
100,0.7,ForceRandom,0.38,0.993,0.707
100,0.7,ForceRandom,0.39,0.993,0.702
100,0.7,ForceRandom,0.4,0.994,0.702
100,0.7,ForceRandom,0.41,0.991,0.697
100,0.7,ForceRandom,0.42,0.99,0.694
100,0.7,ForceRandom,0.43,0.989,0.689
100,0.7,ForceRandom,0.44,0.988,0.687
100,0.7,ForceRandom,0.45,0.987,0.684
100,0.7,ForceRandom,0.46,0.984,0.681
100,0.7,ForceRandom,0.47,0.982,0.677
100,0.7,ForceRandom,0.48,0.984,0.673
100,0.7,ForceRandom,0.49,0.978,0.67
100,0.7,ForceRandom,0.5,0.98,0.667
100,0.7,ForceRandom,0.51,0.976,0.664
100,0.7,ForceRandom,0.52,0.973,0.662
100,0.7,ForceRandom,0.53,0.972,0.656
100,0.7,ForceRandom,0.54,0.966,0.652
100,0.7,ForceRandom,0.55,0.964,0.65
100,0.7,ForceRandom,0.56,0.962,0.647
100,0.7,ForceRandom,0.57,0.958,0.647
100,0.7,ForceRandom,0.58,0.956,0.641
100,0.7,ForceRandom,0.59,0.951,0.638
100,0.7,ForceRandom,0.6,0.945,0.634
100,0.7,ForceRandom,0.61,0.943,0.631
100,0.7,ForceRandom,0.62,0.936,0.629
100,0.7,ForceRandom,0.63,0.932,0.624
100,0.7,ForceRandom,0.64,0.927,0.62
100,0.7,ForceRandom,0.65,0.923,0.619
100,0.7,ForceRandom,0.66,0.915,0.614
100,0.7,ForceRandom,0.67,0.909,0.613
100,0.7,ForceRandom,0.68,0.902,0.608
100,0.7,ForceRandom,0.69,0.894,0.604
100,0.7,ForceRandom,0.7,0.885,0.602
100,0.7,ForceRandom,0.71,0.877,0.597
100,0.7,ForceRandom,0.72,0.869,0.595
100,0.7,ForceRandom,0.73,0.861,0.59
100,0.7,ForceRandom,0.74,0.852,0.588
100,0.7,ForceRandom,0.75,0.842,0.584
100,0.7,ForceRandom,0.76,0.833,0.581
100,0.7,ForceRandom,0.77,0.822,0.578
100,0.7,ForceRandom,0.78,0.812,0.574
100,0.7,ForceRandom,0.79,0.802,0.57
100,0.7,ForceRandom,0.8,0.79,0.569
100,0.7,ForceRandom,0.81,0.776,0.562
100,0.7,ForceRandom,0.82,0.765,0.562
100,0.7,ForceRandom,0.83,0.752,0.557
100,0.7,ForceRandom,0.84,0.739,0.556
100,0.7,ForceRandom,0.85,0.724,0.552
100,0.7,ForceRandom,0.86,0.712,0.547
100,0.7,ForceRandom,0.87,0.698,0.546
100,0.7,ForceRandom,0.88,0.686,0.541
100,0.7,ForceRandom,0.89,0.671,0.538
100,0.7,ForceRandom,0.9,0.656,0.536
100,0.7,ForceRandom,0.91,0.64,0.53
100,0.7,ForceRandom,0.92,0.626,0.528
100,0.7,ForceRandom,0.93,0.611,0.524
100,0.7,ForceRandom,0.94,0.594,0.52
100,0.7,ForceRandom,0.95,0.581,0.516
100,0.7,ForceRandom,0.96,0.564,0.514
100,0.7,ForceRandom,0.97,0.546,0.511
100,0.7,ForceRandom,0.98,0.532,0.508
100,0.7,ForceRandom,0.99,0.513,0.504
100,0.7,ForceRandom,1,0.501,0.499
100,0.7,ForceWrong,0,1,0.822
100,0.7,ForceWrong,0.01,1,0.816
100,0.7,ForceWrong,0.02,1,0.811
100,0.7,ForceWrong,0.03,1,0.809
100,0.7,ForceWrong,0.04,1,0.803
100,0.7,ForceWrong,0.05,1,0.8
100,0.7,ForceWrong,0.06,1,0.794
100,0.7,ForceWrong,0.07,1,0.79
100,0.7,ForceWrong,0.08,1,0.788
100,0.7,ForceWrong,0.09,1,0.78
100,0.7,ForceWrong,0.1,0.997,0.777
100,0.7,ForceWrong,0.11,1,0.773
100,0.7,ForceWrong,0.12,0.994,0.769
100,0.7,ForceWrong,0.13,0.993,0.765
100,0.7,ForceWrong,0.14,0.987,0.762
100,0.7,ForceWrong,0.15,0.983,0.757
100,0.7,ForceWrong,0.16,0.976,0.754
100,0.7,ForceWrong,0.17,0.969,0.75
100,0.7,ForceWrong,0.18,0.957,0.746
100,0.7,ForceWrong,0.19,0.941,0.741
100,0.7,ForceWrong,0.2,0.923,0.738
100,0.7,ForceWrong,0.21,0.895,0.733
100,0.7,ForceWrong,0.22,0.864,0.73
100,0.7,ForceWrong,0.23,0.827,0.726
100,0.7,ForceWrong,0.24,0.781,0.723
100,0.7,ForceWrong,0.25,0.729,0.719
100,0.7,ForceWrong,0.26,0.671,0.715
100,0.7,ForceWrong,0.27,0.607,0.713
100,0.7,ForceWrong,0.28,0.539,0.708
100,0.7,ForceWrong,0.29,0.468,0.705
100,0.7,ForceWrong,0.3,0.395,0.702
100,0.7,ForceWrong,0.31,0.327,0.696
100,0.7,ForceWrong,0.32,0.263,0.692
100,0.7,ForceWrong,0.33,0.203,0.689
100,0.7,ForceWrong,0.34,0.15,0.685
100,0.7,ForceWrong,0.35,0.109,0.681
100,0.7,ForceWrong,0.36,0.073,0.676
100,0.7,ForceWrong,0.37,0.048,0.672
100,0.7,ForceWrong,0.38,0.029,0.671
100,0.7,ForceWrong,0.39,0.016,0.666
100,0.7,ForceWrong,0.4,0.011,0.662
100,0.7,ForceWrong,0.41,0.005,0.659
100,0.7,ForceWrong,0.42,0,0.656
100,0.7,ForceWrong,0.43,0,0.652
100,0.7,ForceWrong,0.44,0,0.649
100,0.7,ForceWrong,0.45,0,0.644
100,0.7,ForceWrong,0.46,0,0.641
100,0.7,ForceWrong,0.47,0,0.638
100,0.7,ForceWrong,0.48,0,0.633
100,0.7,ForceWrong,0.49,0,0.629
100,0.7,ForceWrong,0.5,0,0.627
100,0.7,ForceWrong,0.51,0,0.623
100,0.7,ForceWrong,0.52,0,0.618
100,0.7,ForceWrong,0.53,0,0.616
100,0.7,ForceWrong,0.54,0,0.61
100,0.7,ForceWrong,0.55,0,0.608
100,0.7,ForceWrong,0.56,0,0.606
100,0.7,ForceWrong,0.57,0,0.601
100,0.7,ForceWrong,0.58,0,0.597
100,0.7,ForceWrong,0.59,0,0.593
100,0.7,ForceWrong,0.6,0,0.589
100,0.7,ForceWrong,0.61,0,0.585
100,0.7,ForceWrong,0.62,0,0.578
100,0.7,ForceWrong,0.63,0,0.576
100,0.7,ForceWrong,0.64,0,0.572
100,0.7,ForceWrong,0.65,0,0.569
100,0.7,ForceWrong,0.66,0,0.563
100,0.7,ForceWrong,0.67,0,0.558
100,0.7,ForceWrong,0.68,0,0.554
100,0.7,ForceWrong,0.69,0,0.548
100,0.7,ForceWrong,0.7,0,0.545
100,0.7,ForceWrong,0.71,0,0.54
100,0.7,ForceWrong,0.72,0,0.535
100,0.7,ForceWrong,0.73,0,0.533
100,0.7,ForceWrong,0.74,0,0.525
100,0.7,ForceWrong,0.75,0,0.52
100,0.7,ForceWrong,0.76,0,0.514
100,0.7,ForceWrong,0.77,0,0.509
100,0.7,ForceWrong,0.78,0,0.503
100,0.7,ForceWrong,0.79,0,0.498
100,0.7,ForceWrong,0.8,0,0.491
100,0.7,ForceWrong,0.81,0,0.487
100,0.7,ForceWrong,0.82,0,0.481
100,0.7,ForceWrong,0.83,0,0.473
100,0.7,ForceWrong,0.84,0,0.465
100,0.7,ForceWrong,0.85,0,0.454
100,0.7,ForceWrong,0.86,0,0.448
100,0.7,ForceWrong,0.87,0,0.44
100,0.7,ForceWrong,0.88,0,0.432
100,0.7,ForceWrong,0.89,0,0.423
100,0.7,ForceWrong,0.9,0,0.411
100,0.7,ForceWrong,0.91,0,0.4
100,0.7,ForceWrong,0.92,0,0.388
100,0.7,ForceWrong,0.93,0,0.375
100,0.7,ForceWrong,0.94,0,0.359
100,0.7,ForceWrong,0.95,0,0.345
100,0.7,ForceWrong,0.96,0,0.322
100,0.7,ForceWrong,0.97,0,0.297
100,0.7,ForceWrong,0.98,0,0.265
100,0.7,ForceWrong,0.99,0,0.223
100,0.7,ForceWrong,1,0,0.138
100,0.8,ForceRandom,0,1,0.897
100,0.8,ForceRandom,0.01,1,0.895
100,0.8,ForceRandom,0.02,1,0.89
100,0.8,ForceRandom,0.03,1,0.889
100,0.8,ForceRandom,0.04,1,0.886
100,0.8,ForceRandom,0.05,1,0.884
100,0.8,ForceRandom,0.06,1,0.877
100,0.8,ForceRandom,0.07,1,0.874
100,0.8,ForceRandom,0.08,1,0.87
100,0.8,ForceRandom,0.09,1,0.867
100,0.8,ForceRandom,0.1,1,0.864
100,0.8,ForceRandom,0.11,1,0.861
100,0.8,ForceRandom,0.12,1,0.857
100,0.8,ForceRandom,0.13,1,0.853
100,0.8,ForceRandom,0.14,1,0.848
100,0.8,ForceRandom,0.15,1,0.846
100,0.8,ForceRandom,0.16,1,0.839
100,0.8,ForceRandom,0.17,1,0.838
100,0.8,ForceRandom,0.18,1,0.835
100,0.8,ForceRandom,0.19,1,0.829
100,0.8,ForceRandom,0.2,1,0.827
100,0.8,ForceRandom,0.21,1,0.821
100,0.8,ForceRandom,0.22,1,0.818
100,0.8,ForceRandom,0.23,1,0.814
100,0.8,ForceRandom,0.24,1,0.811
100,0.8,ForceRandom,0.25,1,0.807
100,0.8,ForceRandom,0.26,1,0.803
100,0.8,ForceRandom,0.27,1,0.799
100,0.8,ForceRandom,0.28,1,0.796
100,0.8,ForceRandom,0.29,1,0.791
100,0.8,ForceRandom,0.3,1,0.787
100,0.8,ForceRandom,0.31,1,0.785
100,0.8,ForceRandom,0.32,1,0.779
100,0.8,ForceRandom,0.33,1,0.777
100,0.8,ForceRandom,0.34,1,0.773
100,0.8,ForceRandom,0.35,1,0.767
100,0.8,ForceRandom,0.36,1,0.764
100,0.8,ForceRandom,0.37,1,0.759
100,0.8,ForceRandom,0.38,1,0.755
100,0.8,ForceRandom,0.39,0.999,0.751
100,0.8,ForceRandom,0.4,1,0.748
100,0.8,ForceRandom,0.41,1,0.744
100,0.8,ForceRandom,0.42,1,0.739
100,0.8,ForceRandom,0.43,1,0.736
100,0.8,ForceRandom,0.44,1,0.731
100,0.8,ForceRandom,0.45,0.999,0.726
100,0.8,ForceRandom,0.46,0.999,0.725
100,0.8,ForceRandom,0.47,1,0.721
